Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity
67109,1017.317,397.484858244752,218.458078312362,1.81950176123224,0.83542727584893
67184,987.838,373.104541978045,231.366882710522,1.61260997082655,0.784512702333609
67194,1005.436,394.587499032446,218.724460977762,1.80403918824865,0.832309171673326
67293,1019.205,399.058315591003,215.683081763996,1.85020685130816,0.841356792428381
67336,1032.779,399.820464936842,217.227449077069,1.84056143289235,0.839530551633645
67349,1002.202,385.164327988292,224.056508728022,1.71904994045871,0.813391492783429
67360,998.54,391.008395894297,220.739639722201,1.77135559515445,0.825406131370059
67381,998.588,380.68158479785,227.702601386312,1.67183678394609,0.801388258471441
67397,1000.63,385.259655846509,225.696326281069,1.70698239618987,0.810434598680634
67407,990.057,386.696617758152,223.591456571901,1.72947850372718,0.815888703499743
67422,987.36,384.026896733791,225.893157227802,1.70003775876451,0.808699331768457
67425,1007.262,397.798016982749,216.501779708163,1.83738913148413,0.838922741201592
67448,1012.2,386.087900622311,223.832217163618,1.72489870097693,0.814798548302461
67455,1001.021,386.597547583034,223.784501824328,1.72754388454709,0.815429430934591
67467,1011.524,393.331477319956,220.073249836638,1.78727527135592,0.828822990777532
67483,1025.448,387.626883523307,224.964872115425,1.72305515913802,0.814356849338075
67502,993.036,371.387057106345,234.184260405929,1.58587539770005,0.776135174264717
67513,1021.125,389.420659758325,224.046115230007,1.73812725723248,0.817920071159639
67523,1017.032,399.30290622409,218.116831317576,1.83068360113259,0.837626081548878
67549,991.709,384.414406973914,224.282669435808,1.71397285372483,0.812156379933852
67569,1000.412,393.070378648461,220.75693278398,1.78055734735677,0.82739400635013
67573,1024.508,396.940707940808,221.544515814252,1.79169728703017,0.82975352204305
67585,1014.517,379.406223212307,229.825842589212,1.6508423027538,0.795653987528766
67591,999.739,380.546000208107,228.003541518675,1.66903547933241,0.800637964085836
67593,992.946,392.317797960545,222.240803764838,1.76528248329984,0.824074405695442
67626,990.089,388.785181877513,222.88924713349,1.74429761362452,0.819347872983154
67666,982.672,379.873759030507,228.424676941058,1.66301541548652,0.799010300915017
67704,1000.748,388.251975953638,223.168751564319,1.73972374372377,0.818291190101033
67766,996.422,392.893832394257,222.23676748644,1.76790652977001,0.824651760573204
67796,1020.867,404.659343010204,215.612728327082,1.87678782300987,0.846225277014032
67812,1029.053,387.489840769198,225.074820588624,1.72160457467353,0.814008132900777
67844,1014.851,390.126383399839,225.082545648892,1.73325915732444,0.816781044377084
67882,991.604,392.736224435785,221.548668778339,1.77268600439536,0.825695755706147
67882,989.45,380.796619565984,228.210953205591,1.66861675225085,0.800525427912098
67889,1009.017,381.725755859203,229.927303502498,1.66020194228501,0.79824238526582
67899,1004.907,396.027026713086,220.196073763047,1.79851992792229,0.8311737656303
67909,1003.736,389.097058575856,225.409806024686,1.72617627173346,0.815103675084733
67916,989.997,362.824427633353,240.028534767754,1.51158872833354,0.749896111281511
67922,1003.522,388.24698914233,224.643706074435,1.72827895304436,0.815604146066322
67935,989.286,378.066796453065,231.005288981602,1.63661532651391,0.79161737388583
67943,1015.562,383.738164787472,227.10511507653,1.68969406372974,0.806067865312414
67953,991.332,385.565094344059,225.904818704242,1.70675905257624,0.810379178424375
67976,995.582,382.464411244042,229.656314014939,1.66537729600225,0.799651389565885
67987,1014.64,398.000883267698,219.214741808798,1.81557535767754,0.834644134775719
68008,996.629,371.705880894121,234.441757930635,1.58549348962013,0.776011748527468
68020,1007.399,396.924249044749,221.094103925801,1.79527288153263,0.830500162226391
68033,1005.269,384.983228835885,226.31863331161,1.70106731028999,0.808958165830356
68043,1001.937,383.80830450613,227.356172698934,1.68813672375797,0.805666724913593
68045,1028.051,401.016865761457,217.559045332276,1.8432553109846,0.840043891597012
68068,990.337,385.206848778065,227.200015546453,1.69545256346739,0.80753984369824
68100,1014.884,384.195734549763,227.061787911902,1.69203166275969,0.806667535077774
68197,1008.009,368.323321607311,238.737058487577,1.54279911104156,0.761493515367043
68226,1011.284,385.875843396387,227.533684871224,1.69590644837831,0.807655114547331
68234,988.005,383.972463713434,228.175213095869,1.68279656016846,0.804281199731538
68256,1015.699,395.595033682212,221.89724300295,1.78278480763708,0.827869878702994
68264,1027.426,408.548354133529,215.818717858752,1.89301631566968,0.84908424242731
68267,1020.269,400.801883555868,218.380691489662,1.83533571957226,0.83852739139366
68272,1007.016,398.619854221491,219.954811240743,1.81228067698504,0.8339824902442
68291,1010.006,398.000543683495,223.760598733628,1.77868912550278,0.82699328978733
68292,1035.332,402.711571786783,218.484423851778,1.84320495112268,0.84003431863482
68324,1024.408,403.313330159751,218.38463572716,1.84680267829662,0.840715972728595
68325,1008.586,388.10954789065,227.181488799463,1.70836783375973,0.810777809864108
68330,1027.922,398.704461258229,219.57078045385,1.8158356974189,0.834696240966403
68338,1004.376,383.972928682921,228.479154251557,1.68056000531306,0.803696273326642
68345,1030.61,401.547580051592,218.432452056587,1.83831466556795,0.839100443472024
68352,1003.918,399.525421284518,219.880095127146,1.81701495559884,0.834931944759207
68367,1017.312,388.045872647314,228.122326731163,1.70104293695294,0.808952044646673
68374,1009.761,392.112758273193,222.815181746849,1.75981167530447,0.822861059311252
68385,1010.424,385.824668868661,226.740953804304,1.70160997559206,0.809094372117126
68394,992.182,377.780844473082,232.621592779102,1.6240145205773,0.787935298581938
68395,1008.539,381.919224280821,230.782205911194,1.65489025799409,0.796779868393285
68400,1003.086,380.684300008298,231.173165383735,1.6467495237883,0.794505547768922
68400,1028.492,404.309689529594,216.152904751459,1.8704800196624,0.845091228866997
68404,994.109,380.620006110007,230.656206722406,1.65016156087264,0.79546367731603
68412,1000.541,382.768678282612,231.404048823499,1.65411400633947,0.796564728535676
68435,1024.358,397.36527999295,222.357838022914,1.78705317305703,0.828776044370356
68440,1016.553,396.865015903229,224.812263294984,1.76531747017061,0.824082123274642
68443,1015.573,387.324161891605,227.875151966728,1.69972091537281,0.808619564501621
68456,1021.462,393.387797860701,223.171094393138,1.76271841535046,0.823507361468785
68485,992.387,383.08131682528,228.213881609034,1.67860655155745,0.803183121929921
68496,991.032,385.057986990654,228.013180427117,1.68875319518529,0.805825672520008
68511,991.58,387.771040174775,226.48450740529,1.7121305320936,0.811705007182529
68511,1014.54,393.745518508158,223.598780482144,1.76094662796966,0.823113852852622
68545,1007.411,387.444769292431,226.716537550075,1.70893916023597,0.810919057989672
68551,991.189,381.21391959524,230.854313049209,1.65131816061838,0.795786853030886
68552,1014.755,390.4415269452,226.032267470395,1.72737074805631,0.815388240988451
68562,984.765,384.871050983672,229.510867920841,1.67691863339742,0.80273801345233
68564,1007.341,393.525298228626,223.256614587152,1.76265907711777,0.823494204868041
68566,1008.527,377.992253001653,234.08374815135,1.61477358418431,0.785168752053901
68590,1012.976,387.950260112902,228.003939654802,1.70150682790946,0.809068494358267
68602,1028.917,393.758928507929,223.157897230866,1.76448574482027,0.823898513252906
68609,996.685,380.281067865702,231.096691561181,1.64554959786184,0.794166904605979
68629,992.208,379.468285194778,232.654676993067,1.63103656500353,0.789999846758942
68632,1009.219,390.756361635709,226.278945379638,1.72687901200936,0.815271175852238
68634,1007.249,385.360998758709,229.423819669931,1.67969044937497,0.803468111849135
68650,1009.473,386.638550653874,227.794389902679,1.69731375219143,0.808011828441655
68656,988.425,384.553118151277,228.054421292457,1.6862339961308,0.805174837540246
68670,1050.566,413.92286124893,212.230057082912,1.95034985589823,0.858550791858385
68671,1031.577,399.319929970783,222.340990569791,1.79597980987424,0.830647173067517
68678,1006.562,392.784331343713,224.752026103135,1.74763421782667,0.820112636632986
68728,990.893,387.905871819368,226.499275604043,1.7126141829146,0.811823668004721
68749,1027.807,406.896980080072,216.849225625432,1.87640504090577,0.846156827471979
68749,1024.216,391.352455428379,226.671009856233,1.72652186830859,0.815186079178883
68752,1025.143,403.665247788997,218.457408873864,1.84779838719991,0.840903827387583
68814,1033.465,383.777291970705,232.08301349216,1.65362077213664,0.796427839899019
68837,1038.354,396.601742230159,227.48599588482,1.74341167985991,0.819143954694781
68841,991.351,371.984105729958,236.200846467942,1.57486355909586,0.772532157041328
68843,1007.263,391.892394591085,225.739228319811,1.73604028643121,0.817433134102873
68879,1030.435,390.322354980217,227.415212124069,1.71634232967349,0.812734404703562
68888,1013.834,407.399305485465,218.590105197726,1.86375913546934,0.843868518698595
68897,1027.553,400.636293353807,220.582391872834,1.81626597641018,0.834782303732968
68932,1019.142,400.269769752568,222.479088193632,1.79913435012013,0.831300756830143
68934,1013.374,400.577618735112,221.394577380541,1.80933798593714,0.833388027081513
68938,1004.618,384.34982842534,229.345333206403,1.67585633006728,0.80245706439511
68988,1015.946,384.398855698253,230.898436225745,1.66479627138936,0.799493981861365
68993,1025.729,397.674626503917,222.347496423277,1.7885275656393,0.829087319745912
69016,1020.332,402.053615847042,220.455422934474,1.82374110146768,0.836266346204912
69018,1036.307,403.378834903492,219.23407153323,1.83994591754116,0.839412899513226
69020,1017.811,386.199132132388,228.859512359626,1.68749434161828,0.805500877834808
69034,990.33,386.038334504057,229.111827895607,1.68493411296056,0.804837663635981
69057,1015.989,398.404288569575,222.611651959487,1.78968299755523,0.829330636918423
69100,1011.142,377.891447198471,233.997604614378,1.61493724613646,0.785218248053671
69110,986.633,358.51536605077,246.511180786722,1.45435742470826,0.72610021709716
69135,1014.976,384.555963733425,230.108301219952,1.67119552703943,0.801216900697632
69144,997.499,383.307323367794,231.600624725431,1.65503579198983,0.796820163307471
69172,1010.033,392.177014918396,225.755536242439,1.73717562566101,0.817698287813739
69189,1010.92,394.554229993444,225.471050573102,1.74991081555954,0.820631527272546
69221,1034.794,420.185893812471,212.601148663332,1.97640462647671,0.86255150624774
69272,1018.472,395.752006511951,224.174396617094,1.76537558474139,0.824094941303979
69338,1015.684,406.043125565307,218.588183279468,1.85757125327391,0.842729428367211
69343,1042.187,404.923588344441,220.655461911171,1.83509433592653,0.838480817581972
69345,1024.41,394.18195232894,225.77008028453,1.74594415625032,0.81972590459392
69371,996.596,380.282406616531,234.176438315543,1.62391404255673,0.787905523065545
69398,1009.124,392.779336810725,225.944082888643,1.73839178167063,0.817981644787705
69411,992.04,377.084049114806,235.018346550487,1.60448771191487,0.782021151109273
69441,1019.858,400.670953571382,222.530698375113,1.80051991252004,0.831586582351426
69462,1001.839,376.024672140465,238.452660862993,1.57693636455798,0.773217430389545
69471,1069.638,399.100245459994,225.005781770964,1.77373328951273,0.82592321562743
69478,999.119,380.082899128432,234.961365561661,1.61763998187475,0.786033012008594
69479,1008.56,384.724616735481,231.938063630019,1.6587385904419,0.797841135415082
69495,1013.931,396.31146006645,226.131355956234,1.75257189959606,0.821235077200222
69501,998.549,382.012988613265,232.677356394414,1.64181420372385,0.793107010805832
69517,1018.42,390.306919734491,227.789274761376,1.7134560884983,0.812029943552975
69518,1013.957,393.942019974496,228.429656709411,1.72456600272195,0.814718958694281
69542,1009.509,389.898101368834,229.614857633414,1.69805257981745,0.808198683693514
69544,1022.185,392.1333697429,227.179888704019,1.72609191764237,0.815083552902968
69545,996.279,382.56038794889,232.859284001122,1.64288226509812,0.79341094919694
69566,1014.055,397.014807221322,226.133362917693,1.75566666545275,0.821932986708065
69586,1028.61,396.092241284532,227.714185306356,1.73942717161713,0.818222339000204
69589,994.969,376.521120769587,237.279203205296,1.58682731433407,0.776442343378128
69600,1009.582,396.924714760833,225.560060132694,1.7597296016295,0.822842756660269
69609,997.88,392.462407190389,226.301666894106,1.7342444383056,0.817012481073553
69623,1009.02,379.549320278063,234.125172156936,1.62113845675529,0.787080372076583
69624,1048.166,417.325565522327,216.068956934807,1.93144619867001,0.855533926073011
69637,1008.888,393.414506339315,227.693182739607,1.72782734030834,0.81549683511201
69648,1038.597,400.322229396411,224.724078995498,1.78139446020126,0.827573087780889
69655,1015.666,394.027985643805,226.144170674223,1.74237516036366,0.818904916003659
69667,1035.546,404.889267457903,222.05856784004,1.82334449598704,0.836188131838874
69674,1015.799,400.528512014548,224.179126142161,1.78664498745774,0.828689710839546
69693,1028.815,401.549167035628,223.90666040847,1.79337750070983,0.830105016882459
69728,1020.06,386.045227584733,232.194347013093,1.66259528946657,0.798895925137599
69756,1023.746,404.002681933264,223.444369238198,1.80806830492375,0.833130506052742
69810,1022.531,400.084103815418,223.755742193142,1.78803949294884,0.828984375498152
69819,1001.884,383.37995898907,234.077576125273,1.6378329156309,0.791967774654309
69825,1023.473,392.197273998987,229.043914447881,1.71232348584503,0.811752361360947
69833,1017.734,388.545547182262,230.609154337864,1.68486610298655,0.804819997294957
69839,1005.156,392.766952545119,228.66438222697,1.71765689400312,0.813053880076572
69843,1006.281,386.315606881522,232.032790825326,1.66491815879739,0.799527019096414
69845,1050.03,416.157251423076,218.251925158875,1.90677471055587,0.85144383052251
69889,1002.511,391.562677748484,228.754674848484,1.71171442947707,0.811602824503214
69890,1019.567,397.652402868701,225.353982833103,1.76456789389519,0.823916661696432
69900,1013.617,397.266054900104,225.976009817961,1.75800101621464,0.822456586799305
69923,1015.485,376.510988499596,236.700415428517,1.59066467128065,0.777673792821938
69962,1000.601,377.140744377224,239.207299264076,1.57662724146588,0.77311544365977
69965,1014.949,388.299901745677,232.634139912626,1.66914409850384,0.800667139920791
69966,1017.515,390.810965166189,230.527967581645,1.6952865600907,0.807497657424756
69978,1019.805,395.806404742111,227.254477028353,1.74168804028767,0.818746180819435
69993,1026.528,398.041664637214,227.818583683721,1.7471869862461,0.820010424808956
70000,1032.254,401.151181528169,222.821111419734,1.8003284292596,0.831547126706964
70006,1013.071,387.871193511996,230.873464978342,1.68001633946276,0.80355367076005
70015,1002.196,387.813102485827,233.242643990939,1.66270239373934,0.798925093165137
70027,1014.428,381.585578029054,237.617630713542,1.60588074581499,0.782451726449914
70027,1031.138,396.869955454545,227.63280419887,1.74346556442639,0.819156367812797
70034,1035.563,393.595385809819,228.890812553333,1.71957703945897,0.813518987838097
70037,1019.075,382.372076849295,236.24496178766,1.6185406620141,0.786303437038395
70057,1009.313,384.763465701304,233.640959236684,1.64681512590234,0.794524036506442
70066,1006.869,387.151252066912,231.783506536774,1.67031406958842,0.800980973990172
70071,1014.005,397.959130219493,226.751683571731,1.75504377277799,0.821792860678184
70073,1026.93,396.170554430732,226.681697154755,1.74769537815957,0.820126607334762
70074,1020.42,396.709101742369,225.630571686815,1.75822406855849,0.822506491403938
70080,1015.39,392.619581780149,229.127507873903,1.71354188514206,0.812050944606597
70088,1001.046,381.726715913423,236.039272504655,1.61721696505354,0.785905815042093
70090,1026.526,393.182770572753,227.427567143342,1.72882634902804,0.815734085141759
70122,1023.764,396.455443312324,227.355711524969,1.74376724760127,0.819225840329002
70124,1011.921,386.988704490129,233.294309727635,1.65880044370533,0.797858121114488
70136,1030.908,396.615892909816,226.033867199622,1.75467463271574,0.82170973715186
70145,1006.802,390.783590578007,230.027979101622,1.6988524270144,0.808400647922811
70178,1013.164,390.047288574028,231.897127276916,1.68198413302576,0.804069044601276
70188,1041.532,403.257678004505,224.980770179587,1.79240953652444,0.829902661034734
70211,1029.422,389.825900036271,231.95891830651,1.68058164300092,0.80370194546617
70235,1038.267,416.583629077427,216.296865596313,1.92598088709672,0.854643080528854
70237,1001.22,375.419247529887,239.180165568083,1.56960861130863,0.770779916219837
70262,1021.176,405.560304824228,222.726364930473,1.82089042287755,0.835702864771868
70263,1021.678,392.886242707876,231.126409031689,1.69987603041074,0.808658622219822
70286,1011.15,383.215045231326,235.98282091774,1.62391077342409,0.787904554183598
70286,1025.449,388.376055132216,232.416601251781,1.67103405281915,0.801173714402095
70288,1013.533,391.792296753926,229.374597649031,1.70808930356539,0.810708888962405
70322,1019.083,400.224097500373,226.183730276021,1.76946457206256,0.824993163348876
70331,1037.407,403.130119868094,224.907041223133,1.79242996428976,0.829906935417619
70332,1004.224,377.663977162396,237.54788863573,1.58984354410124,0.777411197627959
70339,1030.51,395.268962676146,230.150806756088,1.71743461709891,0.812999921003421
70342,1013.073,382.584615755145,236.822182574075,1.61549315860847,0.785386236117806
70348,1004.593,390.988828311583,230.366737385271,1.6972451524444,0.80799446445666
70349,1024.836,398.461631900809,227.042531795273,1.75500875871181,0.821784978769381
70350,1008.987,399.479238851985,226.189915344891,1.76612311933918,0.824259690579249
70383,1043.44,402.492771875126,225.138784131409,1.78775404436847,0.828924123700024
70419,1051.305,409.803512323599,220.305317323785,1.8601616942423,0.843207858051538
70445,998.333,379.107300447879,238.971784711858,1.58641029904426,0.776307861860796
70446,1016.413,396.565218264882,228.764138293422,1.73351129780767,0.816840314510514
70448,1027.708,396.92215071163,227.406928385499,1.74542681495953,0.819607261646123
70461,1007.39,394.482451415702,229.061141120103,1.72217098669243,0.814144419405262
70533,1021.176,400.597671131648,226.524070719406,1.76845520151307,0.824772106189931
70550,1019.266,395.125443612121,229.497469489997,1.72169847663329,0.814030737880791
70555,1022.104,399.398831052452,229.230135248065,1.74234871266047,0.818898810226102
70563,998.451,386.31896472033,233.877395956722,1.65180120609782,0.795921585323467
70563,1014.222,393.480115663691,229.372255550696,1.71546517131721,0.812520752323956
70583,1033.049,403.113388621518,224.27762953153,1.79738563076281,0.83093893128445
70586,1012.847,382.02358919535,236.528212043665,1.61512906174941,0.785276235396866
70612,1016.702,398.362887577568,228.069347208358,1.74667438852988,0.819893161716315
70626,995.284,375.060985275317,241.005832706207,1.5562319843625,0.76622051265259
70644,1035.229,389.680281987428,236.319677161166,1.6489540213855,0.795125401577383
70646,1013.02,393.198862639854,229.404194796183,1.71400031716594,0.812163095633134
70683,1020.247,388.54916368496,232.804795842216,1.66899123482104,0.800626077776983
70686,1048.179,401.900821228597,227.53603966123,1.76631720331853,0.824302425200293
70722,1029.555,400.557215079918,226.226462845141,1.77060282887467,0.825241922989924
70724,1029.749,394.001823502229,229.94875697785,1.71343315215303,0.81202432863446
70731,1017.526,396.36713085018,228.462487514829,1.73493309628983,0.817173969879136
70731,1016.071,381.86628302354,238.376110021189,1.6019486306308,0.781232836237689
70754,1027.569,409.372522867505,221.467948093293,1.848450425409,0.841026656529978
70778,1058.993,407.235915543805,226.127933378481,1.80090937665005,0.831666787891768
70780,1041.775,406.858319349178,225.096445161643,1.8074844276506,0.833011873093127
70827,1018.237,387.577704940998,236.273576543909,1.64037684877966,0.792696860413758
70870,1024.464,409.465899840805,222.709294266384,1.83856673422457,0.839148787575611
70873,1041.884,406.914824317811,225.256386716285,1.80645188467099,0.832801756526241
70888,1006.981,384.951674920725,236.534787151744,1.62746325627684,0.788953274481551
70908,1018.387,401.155356446303,226.730093140468,1.76930795065555,0.824958891160069
70912,1012.143,371.718651043898,244.678403425577,1.51921316241939,0.752812099639969
70938,1026.906,403.306767680269,226.254025883737,1.78253963042192,0.827817600029164
70938,1032.174,405.471712740628,225.057978633636,1.80163225139723,0.831815497101998
70943,1038.435,399.683658596593,228.316841919569,1.75056581562824,0.820780381862402
70949,1003.932,390.179075825836,232.745574622455,1.67641888125589,0.802605921982895
70954,1014.501,382.213698474952,239.62982058954,1.59501725425753,0.779057511394322
70955,1040.914,411.223894855779,221.457088397208,1.85690102688518,0.842605273426783
70964,1040.983,404.489541650598,225.941397423354,1.79024094859736,0.829447939151051
70966,1032.731,386.490194060094,237.08903538725,1.63014790384051,0.78974034250297
70983,1026.807,391.913872373501,231.701018558989,1.69146374414285,0.806522115154307
71000,1034.76,396.301642345107,230.739239030326,1.71753033428797,0.813023159941737
71014,1012.162,401.813230435126,226.776061439047,1.7718502909229,0.825513912563587
71019,1024.243,389.903225532972,233.798839784631,1.66768674255245,0.800275120533461
71041,1004.677,385.041508421239,236.611966760308,1.62731206579798,0.78890881009108
71048,1038.979,396.109355346817,232.832207663825,1.701265298823,0.809007877725261
71054,1020.761,404.547478394887,225.711094607121,1.79232429446613,0.829884822848977
71054,1038.906,399.291262075437,231.623772374462,1.72387858975852,0.814554341938975
71092,1025.404,397.074349784744,230.495018631384,1.72270252147947,0.814272171002467
71126,1037.583,403.791109650637,225.481344017192,1.79079609184807,0.829564525842828
71128,1041.841,397.150820016248,232.592897298983,1.70749332687376,0.810561284495
71156,1023.316,388.46952703051,234.14310016071,1.65911157221321,0.797943526703362
71161,1037.077,407.762973871217,223.724990138822,1.82260807618407,0.836042747979672
71167,1037.115,407.982506838696,223.57188012422,1.82483819795233,0.836482400449152
71176,1008.893,386.89715277548,236.926036553237,1.63298706382802,0.790567643713287
71184,1061.63,419.15427152549,218.261295347325,1.9204241909152,0.853728565104832
71194,1045.404,402.703822421719,228.82287484395,1.75989320428016,0.822879237554693
71197,1042.332,408.852087181237,223.395850757001,1.83016867052722,0.837525835354467
71208,1024.261,397.99364778049,229.715439389032,1.73255071073596,0.81661434974924
71241,1036.16,394.027288517925,231.454524566758,1.7023961370186,0.80929142314668
71249,1039.665,400.062909052344,228.215269633039,1.7530067540863,0.821333401604414
71251,1004.753,382.612020986306,238.242851717033,1.60597482035156,0.78248075520721
71259,1009.897,377.491380743673,240.60390610104,1.56893288584079,0.770553028900642
71260,1012.888,396.708763394916,229.33532123708,1.7298197297084,0.815969522903481
71260,1017.171,386.780096543098,236.445304872481,1.63581212471821,0.791385712920046
71262,1014.354,384.587130631316,238.023417518095,1.61575333486706,0.78546478542993
71272,1020.316,400.381595770265,228.46441870989,1.75248994145859,0.82121653623134
71275,1020.728,398.32378483125,229.521971519985,1.73544947437229,0.817294912419081
71279,1047.026,418.589760928872,218.715397267031,1.91385593405576,0.852635994978049
71282,1025.671,399.781855898059,230.893019317856,1.73145925796789,0.816357067968609
71312,1049.152,411.027863340713,222.226897887764,1.84958646881848,0.841240308231334
71372,1020.27,400.440714099166,230.537828076229,1.73698484730566,0.817653774677079
71383,1017.404,384.460580105062,239.035860833675,1.60838034412157,0.783220938904284
71393,1015.983,393.426059445468,234.45311974825,1.67805853838891,0.803038783684955
71424,1006.911,394.290282140651,232.209476328325,1.69799393364617,0.808183862109997
71433,1030.846,413.681025247967,221.794356500954,1.86515577661322,0.844123839994085
71433,1014.513,396.144292924809,231.897841416167,1.70827072173511,0.810753784473091
71467,1046.223,397.866836665494,232.016115494601,1.7148241440787,0.812364372189452
71468,1024.863,405.705030106252,226.234133963755,1.79329716076907,0.830088235918999
71492,1045.688,403.915467617045,228.262744917977,1.76951989148376,0.825005265933039
71534,1016.281,393.79130586443,232.853488655806,1.69115484649884,0.806442946997969
71538,1047.25,413.046210621389,223.863258109151,1.84508263709803,0.840390646440967
71540,1034.456,401.276380136707,231.438853720232,1.7338332509276,0.816915951522433
71540,1024.667,404.24736110217,228.241443655922,1.77113917011312,0.825358945217107
71544,1034.654,407.011668139508,226.125651538697,1.79993585588345,0.831466190665013
71598,1026.517,391.952383880419,236.080564355456,1.66024841964658,0.79825510863799
71641,1019.09,386.190764887622,238.025590006942,1.62247582235321,0.78747859269079
71648,1031.647,402.751008776597,229.121174473346,1.75780789227514,0.822413360431482
71658,1057.001,417.302613737928,221.009201607316,1.8881685047638,0.84823892694196
71678,1054.534,422.650981976283,218.714063092401,1.93243624118365,0.855694396205494
71681,1029.327,392.016159372158,233.213452539509,1.68093287545557,0.803793981898553
71693,1025.391,389.384443111407,235.520691149524,1.65329186667596,0.796336476680194
71703,1049.125,406.872721851928,227.258242011683,1.7903540846321,0.829471709194255
71720,1034.701,409.366226903457,228.20148373859,1.79388065404691,0.830210053796201
71764,1021.427,396.289450601595,232.026336123428,1.70795030091233,0.810674478645798
71778,1026.734,400.300318038115,231.302208662969,1.7306376811187,0.816163027633224
71782,1024.023,401.447865624341,230.804477390992,1.73934175871412,0.818202502244056
71786,1035.26,398.269722252012,231.983733159173,1.71680021193013,0.812845780265861
71795,1062.443,425.879588206462,215.51818097595,1.97607267413781,0.862501642480309
71810,1055.735,385.046183282472,246.379429386976,1.56281790342853,0.768483325843876
71826,1033.615,399.283077904784,230.561523383642,1.73178539092318,0.816434004843813
71843,1033.778,397.490050988631,232.681345420621,1.70830218585028,0.810761569181724
71851,1030.076,394.062780066871,234.513421694334,1.6803421195248,0.803639141937933
71853,1046.04,402.669560783907,229.783087895828,1.75238989288218,0.821193898661499
71858,1035.64,407.276105201954,227.600693185066,1.78943262211768,0.829277957543568
71879,1021.137,396.550599384874,233.726439870956,1.69664416059996,0.807842235210149
71882,1040.314,408.823606906365,226.342946264185,1.80621315421595,0.832753117398524
71888,1066.122,420.644687636735,218.681473063687,1.9235497262003,0.854244058091973
71929,1036.972,392.325289076757,234.905762978102,1.67013905535102,0.800934077781098
71942,1028.174,398.726852644909,231.227904527567,1.72438898955369,0.814676590841582
71943,1040.514,392.529688300728,235.733118060448,1.66514442913394,0.799588326176251
71965,1034.185,408.772427907922,226.093089191113,1.8079828506496,0.8331131515743
71966,1043.71,407.182713581594,226.723445779287,1.79594444757153,0.830639823964353
71968,1016.094,387.088756127703,238.232123205979,1.62483862763134,0.788179262525654
71970,1040.987,390.966966288909,236.046193379099,1.65631548932036,0.797173936484888
71977,1034.818,398.283006438876,231.3987532322,1.72119771984775,0.813910140901842
71997,1035.853,398.058946634214,233.533026032371,1.70450815200347,0.809819212939527
72004,1043.647,403.214180930327,230.010252390741,1.7530269922288,0.821337975557085
72026,1022.019,388.781489973616,238.985207521067,1.62680148284636,0.788758539924953
72035,1049.221,407.556234285033,227.199471124231,1.79382562938355,0.830198571949276
72036,1058.429,417.116163125117,220.953506944674,1.88780060064654,0.848174474756604
72058,1035.943,397.717023865404,233.410215443555,1.70394009152347,0.809677482084876
72060,1013.657,399.99680583129,230.51858629825,1.73520414234089,0.817237468124824
72067,1021.302,398.383650798026,231.581586954439,1.72027342949508,0.813687220873891
72077,1063.4,414.832637932828,224.714311044253,1.84604458881631,0.840572716286711
72082,1024.342,392.072518246169,235.656426305583,1.6637463462921,0.799209045270915
72094,1020.532,398.484128696201,233.360770072292,1.70758833446065,0.810584827008764
72095,1027.916,384.568345282713,241.650520605173,1.59142361588805,0.777916062094005
72106,1055.7,414.834123759653,224.061433330423,1.85143028674594,0.841586116803503
72106,1031.093,401.449494355035,231.005288472367,1.73783681321675,0.817852426473924
72114,1045.819,420.263661696936,221.441050531714,1.89785796575576,0.849921196994171
72142,1049.218,412.031627613204,224.870284951046,1.83230802461473,0.8379416907358
72182,1024.349,393.577237034753,233.89675507399,1.68269643976142,0.804255074168659
72205,1061.352,414.142433846069,223.989314840543,1.84893834842477,0.841118473400257
72214,1065.469,432.428865869702,215.345115537457,2.00807371363148,0.867182951690864
72249,1022.963,390.621168957183,236.546832692863,1.65134812633223,0.795795215249043
72313,1010.401,383.695794926992,241.321063485096,1.5899805403878,0.777455043272829
72318,1038.352,399.276692741878,232.700045365529,1.71584277998179,0.812612774776603
72336,1040.413,403.37390583679,232.288370308572,1.73652217414479,0.817545750986769
72372,1056.51,412.96246150841,225.844864504387,1.82852270037067,0.837204750489348
72394,1019.023,391.544552881476,237.292021986068,1.6500535905268,0.795433466976081
72404,1074.953,424.655713587644,220.869682957115,1.92265279644603,0.854096416885476
72431,1010.003,378.8942068547,244.54320330678,1.54939577846037,0.763833887283016
72464,1020.117,385.246401264314,241.981137294484,1.59205137049786,0.778116134420668
72465,1027.436,398.700514295305,233.042162506798,1.71085141850104,0.811390615328977
72477,1038.598,388.033768362481,240.699753154639,1.61210704737693,0.784359748832011
72483,1022.607,402.46160433252,231.303166467018,1.73997446935041,0.818349365673214
72490,1057.572,414.973428177079,226.718807961808,1.83034408088007,0.837559994922467
72492,1053.122,411.520026427422,227.004517467584,1.8128274759386,0.834092585645773
72503,1048.874,409.748250514494,229.48294517289,1.7855281149795,0.82845313727047
72530,1015.95,388.0336155094,240.483394336205,1.61355679705233,0.784800190751946
72532,1045.026,402.985128688027,236.202830982562,1.70609779320459,0.810214944307319
72543,1046.539,402.493934825261,231.932039459511,1.73539600549896,0.81728239514644
